"GenoName","Starch.BLUP"
"Ames22035",2.91708660270783
"M5",-3.46674250161494
"M6388",5.72229042047727
"PI506411",1.04856106763775
"M6415",0.447568366056569
"M6421",8.0237555858057
"M822",-0.990669821963658
"Ma2402",0.636000491403435
"Ma2410",-1.58903239153865
"Ames22036",4.21540835338645
"Ma401",-4.60578220882067
"Ma5125",-0.393226760333613
"Ma609",-7.82505346976727
"Ma83608",0.696703103904538
"MDM_1",0.471335263506784
"MDM_12",-2.89398034238269
"MDM_15",2.33910267225518
"MDM_16",3.11364295348215
"MDM_17",6.44058722502295
"MDM_18",5.83808277265851
"MDM_19",0.354609760109661
"MDM_2",-1.62618368038423
"MDM_20",10.0178049770961
"MDM_21",-0.412128709721373
"MDM_23",-3.43246695936038
"MDM_5",0.917894515443337
"MDM_6",-0.539265654591242
