"GenoName","Starch.BLUP"
"M5",-3.03172680160304
"M822",-0.608422031671181
"Ma2402",0.874227077380192
"Ames22036",4.4019264687005
"Ma401",-4.24816663342802
"Ma5125",-0.164099989392761
"Ma609",-7.73596744696994
"Ma83608",0.877853101397638
"MDM_1",0.713897810039407
"MDM_12",-2.57577722688475
"MDM_15",2.73401844615185
"MDM_16",3.51468895877604
"MDM_17",6.65939336341596
"MDM_18",6.15883193615239
"MDM_19",0.577759444800341
"MDM_2",-1.20508849848548
"MDM_20",10.2919897980994
"MDM_21",-0.156193734859604
"MDM_23",-3.14349780986999
"MDM_5",1.31323888606377
"MDM_6",-0.332708277915327
"MDM_8",-1.3090991292002
"MDM_9",3.38424042882616
"Ames22037",2.68770579834094
"Ames22038",5.39746951977045
"Me121_wb",2.50251176464698
"Ames22040",1.80918866647212
