"GenoName","Starch.BLUP"
"2",1.65118869691377
"257A9",11.8951541696758
"PI358527",-1.34090952645538
"34f",3.78847339921279
"471_U6",-4.10933003829162
"PI358531",-0.746931615437516
"NSL8581",-3.76684824180393
"83610b",-4.3499586162851
"83612b",-3.76791021223465
"A10579",0.292698202775429
"A15",15.8326136275328
"A648",23.0315701372919
"A7",23.0567780655979
"AS11",1.33268843461867
"B5765",-5.34469966521573
"B5870",3.98357198948966
"Ames22015",2.00846895419041
"PI587126",2.77595879892995
"C15",2.35252742173847
"Ames22017",-0.517131844693209
"C2",0.304835276401591
"Ames22018",4.50508859996199
"C23_su",0.857768641526752
"Ames22019",0.800797408748658
"C27red",2.52346052239526
"Ames26812",4.67270236379139
"Ames26815",0.967306229640624
"Ames22020",3.63951629050206
"Ames22021",5.29815818049118
"C4",5.42621991493743
"Ames22022",0.421546073044062
"Ames23507",5.26662247526313
"Ames26813",0.328102790272965
"C5_NT",-0.109350755878048
"C65",2.08991345156705
"C68",2.47587533472279
"C68Rx_552_63",1.3558065089541
"C6A",1.63310938417935
"Ames22012",2.34215332180319
"Ames22013",1.05858346577986
"C81",8.03434680908043
"Ames22014",7.05292095933184
"C8w",-2.78914759412286
"Ames22024",1.43772581862656
"We05407",-1.206963569495e-10
"W5579",-6.1591295165429e-12
"Ia5125",-6.33192598771433e-12
"IL125b",5.59162797304886e-13
"EP58",-0.751286985718133
"EP60",2.97921865259992
"EP61",0.0433926062598635
"EP62",-2.21507749081733
"EP82",-0.524693501937155
"EP83",1.6924461143322
"EP84",2.42651429190513
"EP85",-0.0525937779907646
"Fa32B",3.67967687402775
"PI644099",8.89232482225546
"G8",0.759887270005254
"GMBAB",3.93878306459701
"PI550492",0.211871522797753
"I45",-3.73444301953848
"I817",1.52953649648737
"Ames22028",-0.182442109061703
"Ames22029",-1.59664306807048
"PI587134",0.30847981700851
"Ia2256",0.740165037598917
"Ia2730",4.23105175944138
"Ia4189",3.48122321343955
"Ia45_1",-1.95420031343491
"Ia45_2",-2.84780334242385
"Ia45_3",-2.49537023740829
"Ia453",-2.0601055227816
"PI587135",3.09519383130683
"Ia5220",-3.12143301670109
"Ia5261",0.353666891777903
"Ia59",0.463287877898005
"Ames22025",3.31494304087105
"Ames22026",-5.91146668157025
"IaEV3002",-2.96744471842044
"Ames22027",-2.42632503535756
"IaEV3015",-2.60780384613834
"If825",-1.78000001429694
"If853",-0.910027274339668
"IL103a",-1.86282472624746
"IL104g",0.163415487394663
"IL110K",10.5156208932406
"IL112t",0.626953758227609
"IL1171",-0.208554909543841
"IL11D",-0.371804014943891
"IL124a",-1.48262853733849
"IL13B",-0.324534040701328
"IL14b",-1.75352250894769
"IL14C",-3.00921902498904
"Ames27118",-0.886307966264004
"IL18b",-3.89991566823681
"IL200e",2.43788140455286
"IL21f",0.160532328373618
"IL279AxRp1d",3.43090835275014
"IL27a",5.4608613661562
"IL303b",6.16691424431329
"IL318a",-2.0060885583447
"IL31a",0.881695961320848
"IL323a",3.25436156751073
"IL325a",-3.07785628594187
"IL328a",0.626766371795699
"IL354a",-2.48130081481376
"IL366a",0.246823687322538
"IL368a",-4.14159214184105
"IL369b",-0.853680170939229
"IL370a",5.1956083942993
"IL393a",0.947033671892911
"IL395a",-4.43024661546598
"IL430a",0.917074632665614
"IL437a",2.51874577483204
"IL442a",-1.8985647415738
"IL44b",-6.35723402862335
"IL451b",4.88819204307063
"IL453b",-1.49397678091461
"IL454a",-1.85417435392523
"IL465a",-1.59539367669767
"IL47A",0.665764311218925
"IL515a",4.04343859852042
"IL543c",-3.96671303426441
"IL545",-0.962419070064144
"IL557a",-2.6780390019982
"IL607a",-4.45289982612866
"IL611a",-1.72990251993266
"IL615a",0.678111644685027
"IL618b",-2.13090580930328
"IL648",-1.03675552355142
"IL661a",-5.48110713689111
"IL671a",6.19923608391448
"IL673a",3.47689089850531
"IL676a",3.9569881029375
"IL678a",-1.55230816691076
"IL689a",-1.06327511502053
"IL692c",1.51571840456947
"IL696a",-7.77997158256748
"IL699e",0.960714582231146
"IL7",0.86806476251206
"IL701e",0.838764223014086
"IL707a",-1.13536566786169
"IL713a",5.04535689248081
"IL729a",-2.8917231020621
"Ames27444",-11.5361269232032
"IL733a",-5.14622005512223
"IL744a",-8.79644525128781
"IL747b",-6.70430629799299
"IL751a",-5.26793537562865
"IL761a",1.97137467994788
"IL764b",-9.59122310165393
"IL765a",-7.42109182156462
"IL766a",-7.37851527337835
"Ames27445",-6.7591143384849
"IL772a",-3.34708096424129
"IL773a",-3.84275642774544
"IL775a",-9.02695312472046
"IL776a",-6.45374468487245
"IL777a",-5.81913039014735
"IL778c",-9.95991181649244
"Ames27447",-4.63031661033619
"IL788a",2.91665548725605
"IL789b",-2.89502348419868
"IL791a",-3.93699151391991
"IL793a",0.16831619807707
"IL794a",-1.20109111977422
"IL795a",-7.11452478076009
"IL796a",-9.60128731858731
"IL797a",-6.44439152525074
"IL798c",-8.58237732839654
"IL799b",-4.06315225133615
"IL801a",-8.1482617514751
"IL802b_Ht2",-7.75530275992814
"IL803a",-7.0993690479569
"IL804a",-8.68094411027764
"IL86e",1.45956216259403
"IL91j",0.066797046366909
"ILB5765",-5.24703432491803
"ILB5870",1.97552965922569
"ILB6011",0.449853781893641
"Ames22032",4.56636452502501
"Jubileeex9017",-3.59040703656661
"LUTHERHILL",0.784518802102811
"Ames22034",2.23494781891247
"Ames22035",3.02590598049153
"M5",-3.1071302321807
"M6388",5.7839728014303
"M822",-0.722450363455464
"Ma2402",0.844564548485986
