"","Position","Samples","Starch","Total.Polysaccharides","WSP","Glucose","Fructose","Sucrose","Total.Sugar","Inbred","Edit"
"299","3299","15NY0231",24.2042427,20.0206051,-2.2676368,4.6715603,5.5540576,19.8801689,29.9157181,"Wh10173V","WSP Zeroed"
"300","3481","15W2945-2",22.3997421,17.7137794,-2.2596476,4.9353175,5.8456244,21.131918,31.8318214,"Wh10231V","WSP Zeroed"
"301","2914","14NY0654",14.40484285,10.71628285,-2.25397275,5.9770279,6.8602605,25.3516445,38.3004055,"Wuh07466i","WSP Zeroed"
"302","3329","15NY0380",23.0009079,14.6824121,-2.2344818,4.8158512,5.9618645,22.6636353,33.5246506,"Wh93016","WSP Zeroed"
"303","2791","14NY0271-1",7.2185078,3.2460375,-2.2291291,7.0821438,7.7550535,29.1993332,44.2823029,"Wh08022","WSP Zeroed"
"304","3292","15NY0213",21.2977066,11.6778154,-2.2249122,5.0179057,6.0717773,23.3628616,34.6389465,"Wuh09144i","WSP Zeroed"
"305","2750","14NY0150",20.3784409,13.3583584,-2.2176492,5.2617254,6.2150559,23.4288063,34.9444618,"Wuh09183i","WSP Zeroed"
"306","2973","14NY0768-2",16.1987152,9.3476868,-2.1853859,5.946003,6.7717686,25.4709988,38.3498116,"Wh09033","WSP Zeroed"
"307","2837","14NY0349",15.9900537,10.58833125,-2.18493245,5.79474305,6.6516633,24.9716663,37.5117073,"Wuh07422i","WSP Zeroed"
"308","3467","15W2770-2",19.6046448,17.7684059,-2.173476,5.2697573,6.0566545,21.4020615,32.6082077,"Wh07166R","WSP Zeroed"
"309","1035","14W30663-1",30.5207138,31.8801956,-2.1723709,7.4898901,7.3802323,3.0678177,16.6238346,"257A9","WSP Zeroed"
"310","2902","14NY0631-2",14.18542,9.3905678,-2.1713781,5.9705105,6.9198012,25.8301334,38.8601608,"SC1441","WSP Zeroed"
"311","2812","14NY0309",15.0366926,10.1900225,-2.16668365,5.9491465,6.8240304,25.46571065,38.3681755,"Wuh07481i","WSP Zeroed"
"312","2859","14NY0540-1",17.3357658,17.4735222,-2.1382542,5.7288728,6.2082014,21.5384197,33.2571335,"Wh10163","WSP Zeroed"
"313","3265","15NY0068",20.2717133,17.1716919,-2.1354148,5.2760496,6.0926533,21.6236458,32.9080124,"Wh00033","WSP Zeroed"
"314","1327","14W31428",22.8817749,20.6493607,-2.1249771,3.9121618,3.9167039,0.3355942,3.2654438,"Check2","WSP Zeroed"
"315","2796","14NY0284-1",10.3172884,12.4566708,-2.1194081,6.3006907,7.1612415,25.1986599,38.67519,"Wh09068","WSP Nulled"
"316","2881","14NY0594",26.7144661,22.40719125,-2.1151461,4.194031,5.41919115,19.08425045,28.5330467,"Wuh07177i","WSP Zeroed"
"317","3373","15NY0649",25.5304909,14.8282347,-2.1069257,4.4296389,5.6824837,21.7892532,32.0384674,"Wh09033","WSP Zeroed"
"318","3269","15NY0097",25.6695442,16.026226,-2.1056516,4.4372473,5.585907,21.2997017,31.3977165,"Wh96011","WSP Zeroed"
"319","3381","15NY0687",22.3256645,15.2862558,-2.0736406,4.8637524,5.9404888,21.8765965,32.7558289,"If825","WSP Zeroed"
"320","2959","14NY0753-1",13.5130796,8.4322443,-2.0733407,6.082325,6.9877505,26.1294403,39.3806686,"Wh9261","WSP Zeroed"
"321","2774","14NY0224-2",12.1842737,8.774374,-2.0675066,6.2925582,7.1610885,26.3228836,39.9279594,"SC6069","WSP Zeroed"
"322","2580","15W2956-1",18.203949,18.1324921,-2.0579681,7.9109912,8.3308725,9.2809677,27.7742043,"Check3","WSP Zeroed"
"323","3429","15NY0961",17.6660843,10.2447872,-2.0487812,5.6560478,6.5099339,24.4832344,36.8586006,"Wh01001","WSP Zeroed"
"324","3327","15NY0374",26.3621788,16.6791458,-2.0259979,4.0325527,5.381918,20.5921249,30.1215668,"Wh05051","WSP Zeroed"
"325","3397","15NY0789",21.6786194,16.0988007,-2.02317,4.9759817,5.7713604,21.1183472,31.8404655,"Wh09083","WSP Zeroed"
"326","2740","14NY0117-2",14.9636793,9.8848438,-2.007854,6.0209875,6.8180041,25.2306175,38.2187347,"Wh04020a","WSP Zeroed"
"327","3286","15NY0177",26.4148521,17.9448719,-1.9931793,4.2360353,5.4496503,20.2035446,29.9462318,"EP85","WSP Zeroed"
"328","2808","14NY0301-1",18.8991776,13.3775902,-1.9928299,5.4239306,6.3624573,23.3221645,35.197094,"Wh95016a","WSP Zeroed"
"329","2963","14NY0757-1",8.3880787,3.2669439,-1.9770409,6.9008412,7.627461,28.8480358,43.6777153,"Wh09126R","WSP Zeroed"
"330","3439","15W2354",23.1778488,14.6758232,-1.9767239,4.7607174,5.8395801,21.8543434,32.5994911,"Wh09009","WSP Zeroed"
"331","3290","15NY0191",25.6289864,15.5035906,-1.9592825,4.5520124,5.6321678,21.4330254,31.723505,"Wh08042","WSP Zeroed"
"332","3371","15NY0645",26.5771828,16.9928436,-1.8801446,4.2014656,5.4097352,20.4371471,30.1539497,"R839","WSP Zeroed"
"333","3298","15NY0228",24.368885,12.9445086,-1.8777581,4.5966511,5.7943783,22.4054928,33.0462646,"Wh07020a","WSP Zeroed"
"334","3389","15NY0728",27.4610481,18.5168457,-1.8633866,4.1362801,5.2965317,19.7671204,29.2663078,"Wuh07469i","WSP Zeroed"
"335","2934","14NY0702",32.62804605,27.44140435,-1.8357258,3.29046085,4.6011722,15.6632047,23.35675335,"Wuh08127i","WSP Nulled"
"336","2888","14NY0610",15.5064292,13.9091935,-1.8132428,6.00113655,6.65001725,23.4770622,36.1657467,"Wuh07182i","WSP Zeroed"
"337","3394","15NY0761",22.8271217,14.1668987,-1.8077339,4.889576,5.8763695,21.9974976,32.9437866,"Wh09061","WSP Zeroed"
"338","3275","15NY0110",23.9254036,15.9202929,-1.8069555,4.4509573,5.592124,20.7481041,30.9425793,"Wh03031","WSP Zeroed"
"339","2744","14NY0122-2",13.4778528,9.0361576,-1.8019423,6.2639656,7.0380068,25.7943497,39.2891502,"Wh98063","WSP Zeroed"
"340","3272","15NY0104",25.0230179,16.1892605,-1.7902834,4.3979893,5.4815311,20.555851,30.5793819,"Wuh07413i","WSP Zeroed"
"341","2793","14NY0277-1",21.127388,18.7287407,-1.7830822,5.2726574,5.9966965,20.5701504,31.7537956,"Wh10140R","WSP Zeroed"
"342","3281","15NY0142",26.2930679,18.7601357,-1.7628303,4.4129081,5.3852806,19.3666382,29.2059135,"If825","WSP Zeroed"
"343","3360","15NY0559",21.560421,11.0774021,-1.7622817,5.0928049,6.0612988,22.9744797,34.4286156,"Wuh09164i","WSP Zeroed"
"344","3403","15NY0823",23.1628036,14.9696922,-1.7413502,4.7698593,5.7307835,21.2420311,31.9079762,"Wuh09150i","WSP Zeroed"
"345","3366","15NY0618",21.1886635,14.0755672,-1.73579215,4.9912133,5.998178,22.0818253,33.2542553,"EP85","WSP Zeroed"
"346","2792","14NY0271-2",16.0431862,10.7179928,-1.7344432,6.0343843,6.6682816,24.2862263,37.1502151,"Wh08022","WSP Zeroed"
"347","3387","15NY0717",30.5977478,25.6585445,-1.7199929,3.7392759,4.8963304,16.6912842,25.1569138,"Wuh07177i","WSP Nulled"
"348","3359","15NY0554",24.6317368,22.2303181,-1.7153188,4.7600336,5.3007488,18.0938129,27.9397659,"Wh94053","WSP Zeroed"
"349","1999","15NY0325",28.422905,24.4790955,-1.700119,4.8718491,5.7782297,5.5394325,18.6213684,"IL515a","WSP Zeroed"
"350","3494","15W3149-1",21.0201874,19.4134026,-1.6732178,5.1610184,6.0938244,20.8818665,32.1181831,"Wh07061a","WSP Nulled"
"351","1212","14W31075-1",18.56781005,18.9011631,-1.6570587,6.83872005,6.5036426,3.04206275,19.7401667,"C4","WSP Zeroed"
"352","3410","15NY0854",18.9263878,20.0366764,-1.6307504,5.6490674,6.1102777,20.3235455,31.9338036,"Wuh09093i","WSP Zeroed"
"353","561","14NY0526",7.840538,3.8992729,-1.6089172,7.1767592,9.9178696,23.0569763,42.7597122,"We05410","WSP Zeroed"
"354","3157","14W31947-1",23.5217476,21.5245838,-1.6036067,5.1339359,5.6546397,19.3813133,30.0619507,"Wh10080","WSP Nulled"
"355","2773","14NY0224-1",13.1526117,9.8738804,-1.5989139,6.2130094,6.950736,25.1260891,38.4823151,"SC6069","WSP Zeroed"
"356","3296","15NY0221",22.0233917,14.9921989,-1.5969602,4.9778571,5.9928598,21.7095299,32.8625031,"R851","WSP Zeroed"
"357","3259","15NY0035",18.3532333,9.8867016,-1.5803454,5.6017475,6.4119539,23.7904186,36.1407433,"Wuh09164i","WSP Zeroed"
"358","3376","15NY0668",24.5546036,14.8135948,-1.5790379,4.4707007,5.6037073,20.9594498,31.2795296,"Wh09137R","WSP Zeroed"
"359","3370","15NY0630",27.3423004,17.8328896,-1.5784281,4.1406307,5.2995725,19.5315971,29.1238346,"EP84","WSP Zeroed"
"360","2964","14NY0757-2",18.3792458,11.0589828,-1.5746167,5.5686722,6.4075089,23.7438431,35.9582481,"Wh09126R","WSP Zeroed"
"361","3391","15NY0738",27.1181984,20.3698082,-1.5726798,4.3777924,5.3447495,18.5340786,28.2768726,"R825","WSP Zeroed"
"362","2733","14NY0089-1",13.6699095,13.0090494,-1.5560611,6.1339331,6.8729272,23.8879395,37.0390625,"Wh96015","WSP Zeroed"
"363","2950","14NY0733",17.38830185,13.26824955,-1.5267309,5.65684985,6.38349485,22.95847325,35.1210804,"Wuh09183i","WSP Zeroed"
"364","2757","14NY0166-1",12.7093706,7.3522439,-1.4872578,6.5455842,7.0775971,25.9453793,39.8806915,"Wh07020a","WSP Zeroed"
"365","3351","15NY0521",23.7345428,14.6451149,-1.4663149,4.7058015,5.7592697,21.30196,32.0127525,"Wh96011","WSP Zeroed"
"366","2847","14NY0483-1",34.1989098,28.9825096,-1.443992,2.9297762,4.4651585,14.5879669,21.9185658,"R825","WSP Zeroed"
"367","3065","14W31340",26.9935875,28.300333,-1.4384885,3.9121675,4.3597841,13.8648243,21.7258472,"Wuh09098i","WSP Zeroed"
"368","1418","14W31553-2",12.6898613,12.7736359,-1.4302368,8.3534164,8.2834673,15.9348221,32.7821808,"IL784a","WSP Zeroed"
"369","3305","15NY0268",17.4007607,9.2366028,-1.3931189,5.7839041,6.4188795,23.7688808,36.3391266,"Wuh09170i","WSP Zeroed"
"370","2985","14NY0868-2",19.2903557,19.6165085,-1.3864616,5.6453533,6.2877359,20.499176,32.3385468,"MR14","WSP Zeroed"
"371","3356","15NY0537",17.4105682,12.5790501,-1.3372552,5.8501558,6.3980069,22.8276615,35.2828102,"Wuh07413i","WSP Zeroed"
"372","3262","15NY0045",23.8913651,15.0156498,-1.3284081,4.7201991,5.5934682,20.5865707,31.1246891,"Wh08022","WSP Zeroed"
"373","2760","14NY0175-2",13.0710955,7.9705548,-1.3152575,6.1608219,6.8808899,25.1686401,38.5525703,"Wh09126R","WSP Zeroed"
"374","3277","15NY0117",26.0830345,17.1449356,-1.2745357,4.3880048,5.4139571,19.7381744,29.7503853,"Wuh09174i","WSP Zeroed"
"375","3388","15NY0719",26.2490234,18.0499344,-1.2731537,4.3674507,5.3592215,19.0952034,29.002924,"R851","WSP Zeroed"
"376","3285","15NY0176",21.2235451,15.3613071,-1.2724009,5.1572084,6.0006108,21.2333775,32.6071014,"Wh07165R","WSP Zeroed"
"377","3255","15NY0012",19.6118698,14.8854828,-1.2674158,5.1858149,6.0704775,21.498415,32.9802704,"Wuh09153i","WSP Zeroed"
"378","2836","14NY0346-2",19.484375,15.9298768,-1.2635561,5.38785505,6.16322545,21.36444285,33.0358105,"Wh08091","WSP Zeroed"
"379","2960","14NY0753-2",11.3183279,7.7431059,-1.2550075,6.5877361,7.2139311,25.8486977,39.9701118,"Wh9261","WSP Zeroed"
"380","1543","14W31845-1",0,1.5835838,-1.2536163,10.3123455,9.1532326,15.299408,37.6907539,"Ma609","WSP Zeroed"
"381","2834","14NY0345-1",12.3954039,16.8222961,-1.252974,6.5885534,6.6388855,21.7048187,34.7961197,"Wh94053","WSP Nulled"
"382","2912","14NY0649-1",21.6557808,21.8445835,-1.2485619,5.3247795,5.8317986,18.7878284,29.7915707,"Wh00051","WSP Zeroed"
"383","2911","14NY0645",21.8286037,17.3407264,-1.24155165,5.0435412,5.8568275,20.4180994,31.4348364,"Wuh07186i","WSP Zeroed"
"384","2990","14W30455-1",25.1015816,20.1715107,-1.2296896,4.7387304,5.4965625,18.5118752,28.8093929,"tropical","WSP Zeroed"
"385","61","14NY0043-1",9.9103622,7.9275055,-1.2253265,8.442564,9.6067924,17.2440567,36.5297928,"Check1","WSP Nulled"
"386","2828","14NY0338-1",9.3877153,16.8532238,-1.2213233,7.0648403,6.9679012,22.1302338,36.0143509,"Wh05081a","WSP Nulled"
"387","3118","14W31668",24.2413864,23.3000603,-1.2088311,3.9430075,4.4860282,15.3319998,23.55373,"Wuh09097i","WSP Zeroed"
"388","2728","14NY0075-2",15.9956236,11.1663532,-1.1762531,5.9099197,6.592886,23.6418839,36.3999901,"34f","WSP Zeroed"
"389","2913","14NY0649-2",20.293911,22.1984444,-1.1747261,5.5419888,5.9174786,18.7294121,30.015377,"Wh00051","WSP Nulled"
"390","17","14NY0011",15.4743118,12.9718628,-1.1722794,9.0456257,9.942852,20.9634666,37.0384407,"Check1","WSP Nulled"
"391","2887","14NY0609",19.5194764,14.38974905,-1.1638015,5.28571415,6.0173042,21.4961071,32.9860449,"Wuh07422i","WSP Zeroed"
"392","2807","14NY0300-2",15.0000925,12.3363781,-1.1597593,6.1425905,6.7020626,23.4143333,36.4711151,"Wh96011","WSP Zeroed"
"393","2732","14NY0081-2",16.1145554,14.3395405,-1.1194577,6.0569534,6.5360632,22.0199165,34.7739449,"R851","WSP Zeroed"
"394","2895","14NY0625-1",9.6701298,11.4941607,-1.0987726,6.3668127,6.9734206,23.9447441,37.4758835,"Wh03031","WSP Zeroed"
"395","2921","14NY0668-2",15.2701387,20.0531616,-1.0892615,6.2512655,6.588542,20.4986725,33.241497,"Wh04036V","WSP Zeroed"
"396","2957","14NY0748-1",9.5738792,15.9728279,-1.0719155,6.8751416,7.1286993,22.7264462,36.7143631,"Wh07165R","WSP Nulled"
"397","3057","14W31311",27.3604507,31.463501,-1.0708841,4.1008272,4.0571904,11.7743721,19.3803883,"Wuh09093i","WSP Zeroed"
"398","3317","15NY0308",25.6368942,18.1581993,-1.0557829,4.4066229,5.3544369,18.8355751,28.8109188,"Wh09137R","WSP Zeroed"
"399","2846","14NY0473-2",14.6436586,10.7840443,-1.0486304,6.1613054,6.712009,23.919054,37.0493546,"R839","WSP Zeroed"
"400","3345","15NY0491",25.2951851,16.4536266,-1.0246599,4.5250788,5.3948083,19.4518948,29.6218891,"Wh08022","WSP Zeroed"
"401","1759","14W32428-1",2.8017311,5.4576492,-1.0174255,12.1108341,10.698391,14.6831055,40.4685097,"C27","WSP Zeroed"
"402","2923","14NY0669-2",25.1549644,22.4728241,-1.0124959,4.6951857,5.5117855,17.9503136,28.188591,"Wuh09098i","WSP Zeroed"
"403","3203","14W32230",24.6721077,26.9454842,-1.0113659,4.347827,4.5337877,13.9598103,22.4792633,"V775","WSP Zeroed"
"404","2977","14NY0792-1",12.6874151,17.2170334,-1.0113525,6.6047378,6.932013,21.957407,35.4585915,"Wh00033","WSP Zeroed"
"405","3176","14W32067",30.4194679,28.6240635,-0.9981112,3.3585982,4.0501986,12.7828999,19.9454288,"Wuh07466i","WSP Nulled"
"406","2970","14NY0767-1",8.2067423,10.9729385,-0.9973879,6.9455862,7.5141358,25.1668663,39.872406,"Wh96015","WSP Nulled"
"407","2965","14NY0758-1",7.9330473,15.0623522,-0.9949573,7.0317492,7.3511705,23.3240509,37.7291031,"Wh07051","WSP Nulled"
"408","3310","15NY0287",27.1161346,18.8995323,-0.967639,4.2650671,5.178709,18.2156334,27.8470268,"EP84","WSP Zeroed"
"409","3384","15NY0693",29.3645287,21.5725613,-0.9649353,4.0233126,4.9923902,17.1887131,26.3253651,"Wh98063","WSP Zeroed"
"410","2825","14NY0329-2",16.4942703,12.7079697,-0.9580172,5.8892345,6.4464417,22.4252167,35.0171547,"Wh9261","WSP Zeroed"
"411","3399","15NY0803",23.8698845,16.2867222,-0.9579722,4.7220755,5.6859245,20.2513199,30.951273,"Wuh09174i","WSP Zeroed"
"412","3440","15W2362-2",18.2571373,19.955822,-0.9187756,5.5425253,6.005024,19.289917,30.8673973,"Wh07013","WSP Zeroed"
"413","3415","15NY0879",28.303978,19.9667778,-0.9123716,3.9203072,5.0396385,17.6624832,26.8453579,"Wh95016a","WSP Zeroed"
"414","2884","14NY0601-2",18.8620186,15.0977201,-0.8982705,5.5583854,6.2024164,21.3649921,33.319603,"SC6069","WSP Zeroed"
"415","1461","14W31669-1",16.1291313,15.9028511,-0.8493118,7.6775508,8.4041224,14.0479202,30.0797958,"IL784a","WSP Zeroed"
"416","1493","14W31729-1",43.2494965,46.0204391,-0.8412628,4.9765196,5.5407085,1.0299606,11.5995235,"A648","WSP Zeroed"
"417","3435","15W2337-2",19.8017235,21.6443119,-0.8356215,5.3781676,5.819746,18.3773174,29.5557861,"Wh93017","WSP Nulled"
"418","3367","15NY0621",23.4437981,13.1896257,-0.8277715,4.8132358,5.7077217,20.776228,31.7177925,"Wh10049R","WSP Zeroed"
"419","2971","14NY0767-2",12.5660563,14.9155579,-0.7851146,6.3854132,6.9481339,22.7012348,36.2240143,"Wh96015","WSP Nulled"
"420","3470","15W2819-2",20.2495232,21.8721542,-0.7680265,5.1801386,5.7149887,18.0473003,28.9342327,"Wh96034","WSP Zeroed"
"421","3069","14W31349",32.8420639,37.6580353,-0.7595853,3.6144629,3.451088,8.4526863,14.8408813,"Wuh09093i","WSP Nulled"
"422","3380","15NY0686",22.6148148,15.1272383,-0.7570708,4.9980841,5.8201237,20.399559,31.5517921,"Wh10034R","WSP Zeroed"
"423","3278","15NY0118",28.6722336,21.0685501,-0.7498327,4.0159192,4.9734192,17.0495186,26.224596,"Wh98063","WSP Zeroed"
"424","3083","14W31444",26.0658646,25.330471,-0.7454617,3.8533692,4.2537813,13.8200674,21.7415543,"Wuh09097i","WSP Nulled"
"425","2920","14NY0668-1",14.9372149,21.1987896,-0.7438871,6.4873128,6.5291395,19.606678,32.5065765,"Wh04036V","WSP Zeroed"
"426","2786","14NY0250-2",11.85309265,10.0194526,-0.74202705,6.3501556,6.76336025,23.3539066,36.7803764,"Wh03031","WSP Zeroed"
"427","2891","14NY0614-2",12.1779127,13.5184088,-0.7363605,6.5205102,6.9723983,23.0534897,36.7521057,"Wh09009","WSP Zeroed"
"428","74","14NY0050-2",5.9958115,3.6038666,-0.7221298,8.1650848,9.4892178,20.1123619,40.7923203,"Check1","WSP Nulled"
"429","2867","14NY0566-1",16.9551697,22.3396358,-0.7128819,6.0767956,6.253768,18.9942665,31.2027264,"Wh98044","WSP Zeroed"
"430","3319","15NY0316",22.9318066,19.64149285,-0.70614145,5.10971685,5.6753392,18.53632925,29.45100785,"Wh09033","WSP Zeroed"
"431","554","14NY0520-2",45.4121437,45.8536453,-0.6982346,3.0105293,4.0786414,4.2618332,11.097477,"ND1","WSP Zeroed"
"432","3276","15NY0115",26.3743248,27.8083134,-0.6602454,4.6338377,5.1709299,15.2825098,24.8993912,"Wuh07177i","WSP Zeroed"
"433","3163","14W32029",26.6079826,26.6085072,-0.6393598,3.8842435,4.1726809,13.0348539,20.8769264,"Wuh09150i","WSP Zeroed"
"434","3390","15NY0730",29.7191658,22.4968796,-0.6186349,3.8831501,4.8725257,16.4180679,25.3276768,"Fa56A","WSP Zeroed"
"435","3379","15NY0682",27.3605118,19.9500351,-0.6142442,4.3185964,5.1346102,17.5992241,27.2687283,"Wuh09183i","WSP Zeroed"
"436","3476","15W2835-2",14.8039198,20.8742752,-0.5970294,6.1821723,6.3631124,19.2906494,31.8086319,"Wh09141R","WSP Zeroed"
"437","1192","14W31052-1",9.4858131,11.2148666,-0.5953751,7.8123908,8.3144817,10.7396355,29.4276314,"We03418a","WSP Zeroed"
"438","3076","14W31424",24.398819,30.2544613,-0.5866396,4.6239719,4.2137842,11.5301437,19.8463516,"If853","WSP Zeroed"
"439","3422","15NY0913",29.7659798,25.2463608,-0.5713172,3.9839211,4.6670837,14.2632513,22.9931431,"Wh92047","WSP Zeroed"
"440","3385","15NY0694",21.2502823,11.0810642,-0.5554628,5.2310524,5.9304132,21.5410805,33.2181168,"Wuh07429i","WSP Zeroed"
"441","2916","14NY0656-1",27.18369485,28.4800062,-0.52540955,4.59140945,5.18965125,14.8742194,24.4958029,"DF14","WSP Nulled"
"442","3466","15W2768-2",16.2764168,22.2777042,-0.5241207,5.9656663,6.1123095,18.3850231,30.3972988,"Wh92054","WSP Nulled"
"443","3288","15NY0188",27.6707916,20.2198353,-0.5239463,4.2092795,5.0979261,17.4117699,26.9548531,"Wuh09183i","WSP Zeroed"
"444","3045","14W31244",27.0746498,28.3127384,-0.5208055,4.037827,4.1403456,12.2662926,20.1445236,"Wuh07466i","WSP Nulled"
"445","3304","15NY0265",25.8824387,16.8796196,-0.50169,4.4462023,5.4111853,18.8913651,29.128418,"34f","WSP Zeroed"
"446","2938","14NY0714-1",17.1898003,9.9819784,-0.4981424,5.7353258,6.3292961,22.5139885,35.0662842,"Wh05070a","WSP Zeroed"
"447","3468","15W2804-2",15.8561621,20.9673843,-0.4922844,6.1006765,6.4239645,19.6852322,32.213932,"Wh00065","WSP Zeroed"
"448","2892","14NY0620-2",12.3478632,19.2478333,-0.4877743,6.6576619,6.7166567,20.188303,33.5400162,"Wh10140R","WSP Zeroed"
"449","2944","14NY0725-1",23.4976425,28.3183479,-0.4816612,5.1747999,5.3558536,14.7047644,24.9900532,"A632","WSP Zeroed"
"450","2885","14NY0608-1",11.1784048,17.5455894,-0.4764658,6.6065111,6.7090979,20.6474018,33.9597397,"Wh94053","WSP Zeroed"
"451","3502","15W3170-2",18.2580223,21.932806,-0.4759939,5.6195822,6.0667315,18.6262398,30.33918,"Wh98044","WSP Nulled"
"452","2764","14NY0198-2",15.4702272,10.7411194,-0.4691415,6.1967306,6.6962962,23.2733326,36.5791016,"Wh10035R","WSP Zeroed"
"453","3333","15NY0393",23.4245911,22.9729061,-0.4641005,5.0047722,5.6018257,17.5244865,28.2003613,"Wh10006R","WSP Nulled"
"454","600","14NY0560-2",32.1480255,32.5483398,-0.463913,3.6598539,6.0662479,9.7913322,15.5351734,"Check3","WSP Zeroed"
"455","3034","14W31121",34.8372231,40.080925,-0.4622049,3.6601076,3.4671726,7.2844219,13.6816673,"Wuh07177i","WSP Zeroed"
"456","3343","15NY0471",25.2857857,21.6135273,-0.4579549,4.5542793,5.3179216,16.7445679,26.8293152,"Wh92047","WSP Zeroed"
"457","3026","14W31062",24.4952736,24.9756165,-0.454437,4.1966114,4.4539247,13.750411,22.2746372,"Wuh09170i","WSP Zeroed"
"458","3236","14W32347",35.9847755,40.8159256,-0.4425088,3.5163941,3.3778987,6.931324,13.0956421,"Wuh07177i","WSP Zeroed"
"459","2755","14NY0162-1",8.4285612,12.5055466,-0.4402018,7.0096235,7.3580666,23.8621635,38.468853,"Wh09075","WSP Nulled"
"460","2739","14NY0117-1",12.3145819,11.6860352,-0.4254667,6.5809941,6.8713198,22.9937286,36.7720718,"Wh04020a","WSP Zeroed"
"461","2780","14NY0239-1",12.8903246,20.476696,-0.4003006,6.7376671,6.7259746,20.1445541,33.5376244,"Wh00033","WSP Zeroed"
"462","2785","14NY0250-1",15.5275302,13.4691553,-0.39439235,5.82619715,6.25623465,21.02413465,33.413435,"Wh03031","WSP Zeroed"
"463","3483","15W2968-1",15.2945528,22.9180832,-0.3777225,6.2578773,6.2361479,18.2881966,30.6860561,"Wh07165R","WSP Zeroed"
"464","2466","15W2414-1",21.0025291,21.5651398,-0.3754196,6.3239202,6.008728,1.5070343,14.8365097,"C5-NT","WSP Zeroed"
"465","2860","14NY0540-2",13.3828897,21.5814877,-0.369619,6.7104454,6.2510138,17.9696579,30.7402954,"Wh10163","WSP Nulled"
"466","3226","14W32309-1",17.1294937,26.1967201,-0.35452,6.1605368,5.9047718,15.9271297,27.7399712,"A632","WSP Zeroed"
"467","2687","15W3419-1",44.4178772,46.5732956,-0.3511124,3.7368803,4.8580785,1.1614799,10.5764942,"A648","WSP Zeroed"
"468","3224","14W32307",34.3781967,39.9684715,-0.3433017,3.7318673,3.4624262,7.1756496,13.6619492,"Wuh08127i","WSP Zeroed"
"469","2845","14NY0440-1",33.6652584,34.67002295,-0.33977965,3.9067206,4.38901735,11.10997295,19.0596018,"B73","WSP Zeroed"
"470","460","14NY0444-1",14.2914167,12.7791764285714,-0.330777885714286,8.2637704,9.44981768571428,19.4452765285714,35.3166171571429,"Check1","WSP Nulled"
"471","2298","15NY0796",44.3792419,46.298996,-0.3302841,2.9374282,3.5110979,0.8270721,8.8755589,"A7","WSP Nulled"
"472","3212","14W32248",28.6464043,28.5049381,-0.323276,3.9078031,4.1667948,12.5715618,20.4509125,"tropical ","WSP Zeroed"
"473","1298","14W31309-1",11.149044,14.0076332,-0.3101578,9.5109825,9.6875973,19.9229088,38.3766136,"I45","WSP Nulled"
"474","2945","14NY0725-2",23.4534798,26.0463829,-0.3082392,4.9517078,5.4119701,15.3687258,25.6735058,"A632","WSP Zeroed"
"475","3474","15W2830",15.4509134,22.662487,-0.3061353,6.2805023,6.2404976,18.3103504,30.7412186,"Wh10173V","WSP Nulled"
"476","3016","14W30940-1",18.9186172,23.7654972,-0.2801987,5.6550722,5.8217473,17.0641861,28.5226517,"Wh10216V","WSP Nulled"
"477","2843","14NY0407-1",32.8780619333333,31.6497503666667,-0.261999133333333,3.8026684,4.69093083333333,12.9398972333333,21.3054014666667,"OH43","WSP Zeroed"
"478","379","14NY0363-2",37.2036209,38.6925964,-0.2608871,3.0229809,4.9008904,4.0860291,11.2854729,"IL110K","WSP Zeroed"
"479","3313","15NY0295",17.2344475,14.9289989,-0.2522382,5.983079,6.3010721,20.8514519,33.4717064,"Wuh07183i","WSP Zeroed"
"480","1560","14W31864-1",3.7993431,6.9166679,-0.2387238,10.6229439,10.0564709,12.4631157,36.0554314,"IL801a","WSP Nulled"
"481","3270","15NY0098",16.7788734,14.5029688,-0.2377813,5.873807,6.3399649,21.0366669,33.6277809,"Wuh09149i","WSP Zeroed"
"482","3264","15NY0067",25.6840401,15.8627815,-0.23737,4.4629364,5.3483624,18.7400436,29.0166397,"Wh10035R","WSP Zeroed"
"483","3245","14W32461-1",15.1433954,22.3232689,-0.2102284,6.2409172,6.2310123,18.1258316,30.5751839,"Wh93017","WSP Nulled"
"484","2967","14NY0760-1",18.6402016,22.1158524,-0.1918732,5.7960787,6.1481314,18.3856697,30.3785095,"Wh10006R","WSP Nulled"
"485","2953","14NY0745-1",16.134903,21.3950119,-0.1828539,6.1653724,6.2449226,18.478651,30.8793354,"Wh96034","WSP Zeroed"
"486","2838","14NY0362-1",30.3568497,34.8987274,-0.1825551,4.4397407,4.61236,10.9336014,19.5956974,"A632","WSP Zeroed"
"487","2876","14NY0576-1",16.1970901,19.1953354,-0.1709697,6.0014973,6.4395323,19.7694302,32.3856163,"Wh08042","WSP Zeroed"
"488","3020","14W30945-1",5.3857565,17.0068359,-0.1550972,7.8418384,7.4446912,22.4829407,37.7681885,"Wh09068","WSP Nulled"
"489","3089","14W31479",23.6214638,23.9667149,-0.1436799,4.2899919,4.316895,13.4135523,21.9331646,"Wuh09188i","WSP Nulled"
"490","3180","14W32075",18.9933243,20.1015167,-0.1031268,5.1568394,5.1017861,16.3209801,26.5754814,"Wuh09191i","WSP Zeroed"
"491","2484","15W2544-2",35.9806519,38.5259552,-0.1006393,6.0461454,4.8661156,-0.8023224,11.6536217,"A7","WSP Nulled"
